StationID,Visit,Year,Footprint,Mitigation Property,Valley,ValleyUpstPine,ValleyUpstDam,BBFM_ID,Easting,Northing,Longitude,Latitude,BHC20,Date,Time,SurveyDuration,B-ALFL,B-AMCR,B-AMPI,B-AMRE,B-AMRO,B-ATTW,B-BAOR,B-BASW,B-BAWW,B-BAYW,B-BBMA,B-BCCH,B-BHCO,B-BHVI,B-BKPW,B-BKSW,B-BLJA,B-BOCH,B-BOWA,B-BRBL,B-BRCR,B-BTNW,B-CAVI,B-CAWA,B-CCSP,B-CEWA,B-CHSP,B-CLSW,B-CMWA,B-COGR,B-CONI,B-CORA,B-COWA,B-COYE,B-DEJU,B-DOWO,B-DUFL,B-EAKI,B-EAPH,B-EUST,B-EVGR,B-FOSP,B-GCKI,B-GCRF,B-GCSP,B-GRCA,B-GRJA,B-HAFL,B-HAWO,B-HETH,B-HOSP,B-HOWR,B-LALO,B-LCSP,B-LEFL,B-LISP,B-MACW,B-MAWR,B-MGNW,B-MODO,B-MOWA,B-NAWA,B-NOFL,B-NOSH,B-NOWA,B-NRWS,B-OCWA,B-OSFL,B-OVEN,B-PAWR,B-PHVI,B-PISI,B-PIWO,B-PSFL,B-PUFI,B-RBGR,B-RBNU,B-RBSA,B-RCKI,B-RECR,B-REVI,B-RUBL,B-RWBL,B-SAPH,B-SASP,B-SAVS,B-SOSP,B-SWSP,B-SWTH,B-TEWA,B-TOSO,B-TOWA,B-TRSW,B-VATH,B-VESP,B-VGSW,B-WAVI,B-WBNU,B-WCSP,B-WEME,B-WETA,B-WIWA,B-WIWR,B-WTSP,B-WWCR,B-WWPE,B-YBFL,B-YBSA,B-YEWA,B-YRWA
PC21-A5,1,2021,No,No,Yes,Yes,Yes,BBFM4121,601607,6232742,-121.361066007229,56.2287009239288,CMF,2021-06-04,1899-12-31T06:25:00Z,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,1
PC21-A5,2,2021,No,No,Yes,Yes,Yes,BBFM4121,601607,6232742,-121.361066007229,56.2287009239288,CMF,2021-06-20,1899-12-31T06:02:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0
PC21-A6,1,2021,No,No,Yes,Yes,Yes,BBFM4122,601260,6232688,-121.366681229396,56.2282899477538,CMF,2021-06-04,1899-12-31T06:49:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
PC21-A6,2,2021,No,No,Yes,Yes,Yes,BBFM4122,601260,6232688,-121.366681229396,56.2282899477538,CMF,2021-06-20,1899-12-31T06:25:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1
PC21-A7,1,2021,No,No,Yes,Yes,Yes,BBFM4124,600890,6232601,-121.372679716564,56.2275872221763,CMF,2021-06-04,1899-12-31T07:29:00Z,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2
PC21-A7,2,2021,No,No,Yes,Yes,Yes,BBFM4124,600890,6232601,-121.372679716564,56.2275872221763,CMF,2021-06-20,1899-12-31T06:50:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2
PC21-A8,1,2021,No,No,Yes,Yes,Yes,BBFM4011,600496,6232512,-121.379065677447,56.2268713131424,CMF,2021-06-04,1899-12-31T08:02:00Z,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
PC21-A8,2,2021,No,No,Yes,Yes,Yes,BBFM4011,600496,6232512,-121.379065677447,56.2268713131424,CMF,2021-06-20,1899-12-31T07:17:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0
PC21-A9,1,2021,No,No,Yes,Yes,Yes,BBFM4126,600121,6232427,-121.385143580446,56.2261869987067,CMF,2021-06-04,1899-12-31T08:30:00Z,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
PC21-A9,2,2021,No,No,Yes,Yes,Yes,BBFM4126,600121,6232427,-121.385143580446,56.2261869987067,CMF,2021-06-20,1899-12-31T07:47:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-B1,1,2021,No,No,Yes,Yes,Yes,BBFM4138,595349,6229423,-121.463159325576,56.2001873110938,CYF,2021-06-04,1899-12-31T05:07:00Z,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PC21-B1,2,2021,No,No,Yes,Yes,Yes,BBFM4138,595349,6229423,-121.463159325576,56.2001873110938,CYF,2021-06-20,1899-12-31T04:48:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PC21-B10,1,2021,Yes,No,Yes,Yes,Yes,BBFM4139,593197,6227928,-121.498356471819,56.1871859173152,CSH,2021-06-04,1899-12-31T08:56:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PC21-B10,2,2021,Yes,No,Yes,Yes,Yes,BBFM4139,593197,6227928,-121.498356471819,56.1871859173152,CSH,2021-06-20,1899-12-31T08:20:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PC21-B2,1,2021,Yes,No,Yes,Yes,Yes,BBFM4128,595098,6229182,-121.467289658358,56.1980729789653,CMF,2021-06-04,1899-12-31T05:29:00Z,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-B2,2,2021,Yes,No,Yes,Yes,Yes,BBFM4128,595098,6229182,-121.467289658358,56.1980729789653,CMF,2021-06-20,1899-12-31T05:09:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-B3,1,2021,Yes,No,Yes,Yes,Yes,BBFM4130,594882,6228865,-121.470882851697,56.1952689433074,CYF,2021-06-04,1899-12-31T05:58:00Z,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-B3,2,2021,Yes,No,Yes,Yes,Yes,BBFM4130,594882,6228865,-121.470882851697,56.1952689433074,CYF,2021-06-20,1899-12-31T05:32:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-B4,1,2021,Yes,No,Yes,Yes,Yes,BBFM4132,594639,6228571,-121.474902248835,56.1926767385114,CYF,2021-06-04,1899-12-31T06:33:00Z,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-B4,2,2021,Yes,No,Yes,Yes,Yes,BBFM4132,594639,6228571,-121.474902248835,56.1926767385114,CYF,2021-06-20,1899-12-31T05:57:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PC21-B5,1,2021,Yes,No,Yes,Yes,Yes,BBFM4133,594340,6228348,-121.479797900195,56.1907331794561,DYF,2021-06-04,1899-12-31T06:56:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-B5,2,2021,Yes,No,Yes,Yes,Yes,BBFM4133,594340,6228348,-121.479797900195,56.1907331794561,DYF,2021-06-20,1899-12-31T06:21:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PC21-B6,1,2021,Yes,No,Yes,Yes,Yes,BBFM4134,594087,6228135,-121.483948598805,56.1888701554545,DYF,2021-06-04,1899-12-31T07:21:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-B6,2,2021,Yes,No,Yes,Yes,Yes,BBFM4134,594087,6228135,-121.483948598805,56.1888701554545,DYF,2021-06-20,1899-12-31T06:48:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PC21-B7,1,2021,Yes,No,Yes,Yes,Yes,BBFM4135,593863,6227915,-121.487634289883,56.1869384058471,DYF,2021-06-04,1899-12-31T07:43:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-B7,2,2021,Yes,No,Yes,Yes,Yes,BBFM4135,593863,6227915,-121.487634289883,56.1869384058471,DYF,2021-06-20,1899-12-31T07:13:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PC21-B8,1,2021,No,No,Yes,Yes,Yes,BBFM4136,593646,6227692,-121.491207930573,56.184978223277,CYF,2021-06-04,1899-12-31T08:10:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PC21-B8,2,2021,No,No,Yes,Yes,Yes,BBFM4136,593646,6227692,-121.491207930573,56.184978223277,CYF,2021-06-20,1899-12-31T07:40:00Z,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-B9,1,2021,Yes,No,Yes,Yes,Yes,BBFM3051,593609,6228086,-121.491665003808,56.1885242273689,CSH,2021-06-04,1899-12-31T08:37:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PC21-B9,2,2021,Yes,No,Yes,Yes,Yes,BBFM3051,593609,6228086,-121.491665003808,56.1885242273689,CSH,2021-06-20,1899-12-31T08:02:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-C1-1,1,2021,Yes,No,Yes,Yes,Yes,BBFM0281,589114,6225713,-121.564862855536,56.1680723471946,DSH,2021-06-05,1899-12-31T07:52:00Z,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
PC21-C1-1,2,2021,Yes,No,Yes,Yes,Yes,BBFM0281,589114,6225713,-121.564862855536,56.1680723471946,DSH,2021-06-21,1899-12-31T07:22:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
PC21-C1-2,1,2021,No,No,Yes,Yes,Yes,BBFM4141,589021,6225353,-121.566480519554,56.1648562426497,CMF,2021-06-05,1899-12-31T08:23:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1
PC21-C1-2,2,2021,No,No,Yes,Yes,Yes,BBFM4141,589021,6225353,-121.566480519554,56.1648562426497,CMF,2021-06-21,1899-12-31T07:52:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
PC21-C1-3,1,2021,No,No,Yes,Yes,Yes,BBFM4142,588775,6225032,-121.570547610349,56.1620189162933,CMF,2021-06-05,1899-12-31T08:51:00Z,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
PC21-C1-3,2,2021,No,No,Yes,Yes,Yes,BBFM4142,588775,6225032,-121.570547610349,56.1620189162933,CMF,2021-06-21,1899-12-31T08:22:00Z,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
PC21-C1-4,1,2021,No,No,Yes,Yes,Yes,BBFM4143,588528,6224817,-121.574594934353,56.160133721803,CMF,2021-06-05,1899-12-31T09:15:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
PC21-C1-4,2,2021,No,No,Yes,Yes,Yes,BBFM4143,588528,6224817,-121.574594934353,56.160133721803,CMF,2021-06-21,1899-12-31T08:46:00Z,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0
PC21-C1-5,1,2021,Yes,No,Yes,Yes,Yes,BBFM3064,588244,6225026,-121.57909677423,56.1620635846535,RMF,2021-06-05,1899-12-31T09:50:00Z,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
PC21-C1-5,2,2021,Yes,No,Yes,Yes,Yes,BBFM3064,588244,6225026,-121.57909677423,56.1620635846535,RMF,2021-06-21,1899-12-31T09:18:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-C2-1,1,2021,No,No,Yes,Yes,Yes,BBFM4146,587264,6223631,-121.595328654177,56.1497140238039,DYF,2021-06-05,1899-12-31T07:51:00Z,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
PC21-C2-1,2,2021,No,No,Yes,Yes,Yes,BBFM4146,587264,6223631,-121.595328654177,56.1497140238039,DYF,2021-06-21,1899-12-31T07:12:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
